id,subcategory_id,name,price,stock_quantity,unit,sku,barcode,description,quality,status,recommendation_date,reviewed_by,review_date,recommendation_source
361,19,Category_19 Item 3,11.56,81,bag,SKU-000361,9163756289004,High quality category_19 item 3 available in our store,poor,approved,,,,
362,19,Category_19 Item 4,12.92,70,oz,SKU-000362,2877217535407,High quality category_19 item 4 available in our store,neutral,approved,,,,
363,19,Category_19 Item 5,6.69,101,pack,SKU-000363,8386631779716,High quality category_19 item 5 available in our store,neutral,approved,,,,
364,19,Category_19 Item 6,3.19,10,oz,SKU-000364,7751701660880,High quality category_19 item 6 available in our store,good,approved,,,,
365,19,Category_19 Item 7,14.85,65,bottle,SKU-000365,199488375509,High quality category_19 item 7 available in our store,good,approved,,,,
366,19,Category_19 Item 8,9.07,143,bottle,SKU-000366,3758997571139,High quality category_19 item 8 available in our store,good,approved,,,,
367,19,Organic Category_19 Item 1,16.26,12,bottle,SKU-000367,554885102729,High quality organic category_19 item 1 available in our store,good,approved,,,,
368,19,Premium Category_19 Item 1,5.65,84,bottle,SKU-000368,6149331637357,High quality premium category_19 item 1 available in our store,neutral,approved,,,,
369,19,Category_19 Item 1 - Family Size,6.64,40,bag,SKU-000369,1609177982707,High quality category_19 item 1 - family size available in our store,poor,approved,,,,
370,19,Category_19 Item 1 - Single Serve,8.13,51,pack,SKU-000370,8086978292212,High quality category_19 item 1 - single serve available in our store,good,approved,,,,
371,19,Organic Category_19 Item 2,18.63,22,bottle,SKU-000371,6995866934658,High quality organic category_19 item 2 available in our store,neutral,approved,,,,
372,19,Premium Category_19 Item 2,20.86,44,bag,SKU-000372,4722698485834,High quality premium category_19 item 2 available in our store,good,approved,,,,
373,19,Category_19 Item 2 - Family Size,32.5,101,pack,SKU-000373,3394522885151,High quality category_19 item 2 - family size available in our store,poor,approved,,,,
374,19,Category_19 Item 2 - Single Serve,15.42,0,lb,SKU-000374,8799684608108,High quality category_19 item 2 - single serve available in our store,neutral,approved,,,,
375,19,Organic Category_19 Item 3,4.65,72,bag,SKU-000375,6200342442047,High quality organic category_19 item 3 available in our store,neutral,approved,,,,
376,19,Premium Category_19 Item 3,14.81,129,bag,SKU-000376,3805719838633,High quality premium category_19 item 3 available in our store,neutral,approved,,,,
377,19,Category_19 Item 3 - Family Size,11.97,65,bottle,SKU-000377,8406665800436,High quality category_19 item 3 - family size available in our store,neutral,approved,,,,
378,19,Category_19 Item 3 - Single Serve,12.85,145,bottle,SKU-000378,9735989334723,High quality category_19 item 3 - single serve available in our store,good,approved,,,,
379,20,Category_20 Item 1,13.39,131,oz,SKU-000379,1228160648422,High quality category_20 item 1 available in our store,neutral,approved,,,,
380,20,Category_20 Item 2,3.76,35,bag,SKU-000380,2940572025903,High quality category_20 item 2 available in our store,good,approved,,,,
381,20,Category_20 Item 3,4.9,60,bag,SKU-000381,9479851583283,High quality category_20 item 3 available in our store,poor,approved,,,,
382,20,Category_20 Item 4,5.52,146,lb,SKU-000382,1826886153352,High quality category_20 item 4 available in our store,good,approved,,,,
383,20,Category_20 Item 5,4.53,30,bag,SKU-000383,5543987801574,High quality category_20 item 5 available in our store,good,approved,,,,
384,20,Category_20 Item 6,8.53,79,bottle,SKU-000384,3993056164840,High quality category_20 item 6 available in our store,poor,approved,,,,
385,20,Category_20 Item 7,5.42,56,each,SKU-000385,858877043589,High quality category_20 item 7 available in our store,good,approved,,,,
386,20,Category_20 Item 8,7.81,95,bag,SKU-000386,1128801336131,High quality category_20 item 8 available in our store,poor,approved,,,,
387,20,Category_20 Item 9,12.35,55,pack,SKU-000387,8612075011021,High quality category_20 item 9 available in our store,neutral,approved,,,,
388,20,Category_20 Item 10,14.09,20,box,SKU-000388,4819346676659,High quality category_20 item 10 available in our store,neutral,approved,,,,
389,20,Organic Category_20 Item 1,3.33,15,pack,SKU-000389,618091901580,High quality organic category_20 item 1 available in our store,neutral,approved,,,,
390,20,Premium Category_20 Item 1,12.36,83,pack,SKU-000390,1449147660729,High quality premium category_20 item 1 available in our store,good,approved,,,,
391,20,Category_20 Item 1 - Family Size,7.77,23,box,SKU-000391,8326842450882,High quality category_20 item 1 - family size available in our store,good,approved,,,,
392,20,Category_20 Item 1 - Single Serve,2.97,106,bag,SKU-000392,2100996881435,High quality category_20 item 1 - single serve available in our store,neutral,approved,,,,
393,20,Organic Category_20 Item 2,15.35,5,bag,SKU-000393,5368222394310,High quality organic category_20 item 2 available in our store,good,approved,,,,
394,20,Premium Category_20 Item 2,5.3,108,oz,SKU-000394,2908781414130,High quality premium category_20 item 2 available in our store,neutral,approved,,,,
395,20,Category_20 Item 2 - Family Size,4.03,120,lb,SKU-000395,9755231491356,High quality category_20 item 2 - family size available in our store,good,approved,,,,
396,20,Category_20 Item 2 - Single Serve,3.02,107,oz,SKU-000396,7759492995563,High quality category_20 item 2 - single serve available in our store,good,approved,,,,
397,20,Organic Category_20 Item 3,24.48,96,lb,SKU-000397,2053364525779,High quality organic category_20 item 3 available in our store,neutral,approved,,,,
398,20,Premium Category_20 Item 3,14.46,89,lb,SKU-000398,7547812914284,High quality premium category_20 item 3 available in our store,neutral,approved,,,,
399,20,Category_20 Item 3 - Family Size,17.93,0,pack,SKU-000399,3411080996935,High quality category_20 item 3 - family size available in our store,good,approved,,,,
400,20,Category_20 Item 3 - Single Serve,5.47,139,bag,SKU-000400,848872563946,High quality category_20 item 3 - single serve available in our store,neutral,approved,,,,
401,21,Category_21 Item 1,7.9,39,oz,SKU-000401,2788165803923,High quality category_21 item 1 available in our store,poor,approved,,,,
402,21,Category_21 Item 2,12.47,8,pack,SKU-000402,8272299275038,High quality category_21 item 2 available in our store,neutral,approved,,,,
403,21,Category_21 Item 3,15.03,4,each,SKU-000403,7314530385678,High quality category_21 item 3 available in our store,good,approved,,,,
404,21,Category_21 Item 4,1.49,12,each,SKU-000404,7005184498929,High quality category_21 item 4 available in our store,good,approved,,,,
405,21,Category_21 Item 5,4.51,55,pack,SKU-000405,6659184638659,High quality category_21 item 5 available in our store,good,approved,,,,
406,21,Category_21 Item 6,8.55,74,each,SKU-000406,5779082723187,High quality category_21 item 6 available in our store,neutral,approved,,,,
407,21,Category_21 Item 7,5.77,82,each,SKU-000407,4322259136511,High quality category_21 item 7 available in our store,good,approved,,,,
408,21,Organic Category_21 Item 1,14.52,76,oz,SKU-000408,7773926030293,High quality organic category_21 item 1 available in our store,poor,approved,,,,
409,21,Premium Category_21 Item 1,24.78,109,box,SKU-000409,9228092024280,High quality premium category_21 item 1 available in our store,poor,approved,,,,
410,21,Category_21 Item 1 - Family Size,29.77,134,oz,SKU-000410,6990413797724,High quality category_21 item 1 - family size available in our store,good,approved,,,,
411,21,Category_21 Item 1 - Single Serve,5.49,47,pack,SKU-000411,3692929842570,High quality category_21 item 1 - single serve available in our store,good,approved,,,,
412,21,Organic Category_21 Item 2,7.49,36,pack,SKU-000412,9913662103884,High quality organic category_21 item 2 available in our store,good,approved,,,,
413,21,Premium Category_21 Item 2,10.41,135,each,SKU-000413,6291279908812,High quality premium category_21 item 2 available in our store,good,approved,,,,
414,21,Category_21 Item 2 - Family Size,9.24,115,pack,SKU-000414,1729806865086,High quality category_21 item 2 - family size available in our store,neutral,approved,,,,
415,21,Category_21 Item 2 - Single Serve,13.43,13,oz,SKU-000415,6376599162479,High quality category_21 item 2 - single serve available in our store,neutral,approved,,,,
416,21,Organic Category_21 Item 3,1.97,150,bottle,SKU-000416,3149864300981,High quality organic category_21 item 3 available in our store,good,approved,,,,
417,21,Premium Category_21 Item 3,7.19,77,lb,SKU-000417,1806356512698,High quality premium category_21 item 3 available in our store,good,approved,,,,
418,21,Category_21 Item 3 - Family Size,24.5,122,each,SKU-000418,4486959463688,High quality category_21 item 3 - family size available in our store,neutral,approved,,,,
419,21,Category_21 Item 3 - Single Serve,6.94,61,box,SKU-000419,8725887449569,High quality category_21 item 3 - single serve available in our store,good,approved,,,,
420,22,Category_22 Item 1,8.99,91,oz,SKU-000420,2137213865893,High quality category_22 item 1 available in our store,neutral,approved,,,,
421,22,Category_22 Item 2,8.45,25,pack,SKU-000421,260127961145,High quality category_22 item 2 available in our store,good,approved,,,,
422,22,Category_22 Item 3,13.59,52,oz,SKU-000422,3519066984904,High quality category_22 item 3 available in our store,good,approved,,,,
423,22,Category_22 Item 4,13.95,37,lb,SKU-000423,2770384309881,High quality category_22 item 4 available in our store,poor,approved,,,,
424,22,Category_22 Item 5,9.68,106,oz,SKU-000424,3920530214654,High quality category_22 item 5 available in our store,good,approved,,,,
425,22,Category_22 Item 6,6.69,62,bag,SKU-000425,6693801184891,High quality category_22 item 6 available in our store,poor,approved,,,,
426,22,Category_22 Item 7,6.05,125,bottle,SKU-000426,5543937690425,High quality category_22 item 7 available in our store,good,approved,,,,
427,22,Category_22 Item 8,3.51,90,each,SKU-000427,6818184518488,High quality category_22 item 8 available in our store,neutral,approved,,,,
428,22,Category_22 Item 9,3.75,138,bottle,SKU-000428,9476973577909,High quality category_22 item 9 available in our store,neutral,approved,,,,
429,22,Category_22 Item 10,13.58,19,pack,SKU-000429,7141633565887,High quality category_22 item 10 available in our store,neutral,approved,,,,
430,22,Category_22 Item 11,7.18,59,lb,SKU-000430,434165182750,High quality category_22 item 11 available in our store,good,approved,,,,
431,22,Organic Category_22 Item 1,12.21,123,bottle,SKU-000431,5394237333433,High quality organic category_22 item 1 available in our store,good,approved,,,,
432,22,Premium Category_22 Item 1,11.18,135,bottle,SKU-000432,3339521117902,High quality premium category_22 item 1 available in our store,poor,approved,,,,
433,22,Category_22 Item 1 - Family Size,2.58,110,pack,SKU-000433,8075957947281,High quality category_22 item 1 - family size available in our store,good,approved,,,,
434,22,Category_22 Item 1 - Single Serve,14.76,134,each,SKU-000434,4639208678085,High quality category_22 item 1 - single serve available in our store,neutral,approved,,,,
435,22,Organic Category_22 Item 2,6.75,101,lb,SKU-000435,5627187500366,High quality organic category_22 item 2 available in our store,good,approved,,,,
436,22,Premium Category_22 Item 2,16.98,57,oz,SKU-000436,9155942843473,High quality premium category_22 item 2 available in our store,neutral,approved,,,,
437,22,Category_22 Item 2 - Family Size,22.68,8,lb,SKU-000437,9552763655641,High quality category_22 item 2 - family size available in our store,good,approved,,,,
438,22,Category_22 Item 2 - Single Serve,8.13,2,bottle,SKU-000438,7292931438660,High quality category_22 item 2 - single serve available in our store,good,approved,,,,
439,22,Organic Category_22 Item 3,12.53,144,pack,SKU-000439,3227026728856,High quality organic category_22 item 3 available in our store,poor,approved,,,,
440,22,Premium Category_22 Item 3,19.77,145,bag,SKU-000440,7448906120348,High quality premium category_22 item 3 available in our store,poor,approved,,,,
441,22,Category_22 Item 3 - Family Size,19.09,139,box,SKU-000441,7175455884505,High quality category_22 item 3 - family size available in our store,good,approved,,,,
442,22,Category_22 Item 3 - Single Serve,13.75,4,each,SKU-000442,6159399824552,High quality category_22 item 3 - single serve available in our store,neutral,approved,,,,
443,23,Category_23 Item 1,14.92,76,each,SKU-000443,8771694722562,High quality category_23 item 1 available in our store,neutral,approved,,,,
444,23,Category_23 Item 2,13.73,138,oz,SKU-000444,9961125355448,High quality category_23 item 2 available in our store,neutral,approved,,,,
445,23,Category_23 Item 3,12.85,20,box,SKU-000445,9647598762203,High quality category_23 item 3 available in our store,good,approved,,,,
446,23,Category_23 Item 4,2.46,59,pack,SKU-000446,2341326111789,High quality category_23 item 4 available in our store,neutral,approved,,,,
447,23,Category_23 Item 5,10.2,101,pack,SKU-000447,68114921642,High quality category_23 item 5 available in our store,neutral,approved,,,,
448,23,Category_23 Item 6,12.74,115,bag,SKU-000448,3347228200551,High quality category_23 item 6 available in our store,neutral,approved,,,,
449,23,Category_23 Item 7,6.62,47,bottle,SKU-000449,7784872829978,High quality category_23 item 7 available in our store,good,approved,,,,
450,23,Category_23 Item 8,12.57,75,pack,SKU-000450,9688457831746,High quality category_23 item 8 available in our store,good,approved,,,,
451,23,Category_23 Item 9,5.01,97,bottle,SKU-000451,5642400825477,High quality category_23 item 9 available in our store,good,approved,,,,
452,23,Category_23 Item 10,6.83,92,lb,SKU-000452,8077406493080,High quality category_23 item 10 available in our store,poor,approved,,,,
453,23,Organic Category_23 Item 1,12.69,26,each,SKU-000453,5368663266344,High quality organic category_23 item 1 available in our store,good,approved,,,,
454,23,Premium Category_23 Item 1,14.09,26,lb,SKU-000454,1638944846317,High quality premium category_23 item 1 available in our store,neutral,approved,,,,
455,23,Category_23 Item 1 - Family Size,20.38,98,lb,SKU-000455,2241797497354,High quality category_23 item 1 - family size available in our store,good,approved,,,,
456,23,Category_23 Item 1 - Single Serve,2.26,143,each,SKU-000456,208021442704,High quality category_23 item 1 - single serve available in our store,good,approved,,,,
457,23,Organic Category_23 Item 2,8.6,77,oz,SKU-000457,3120735647572,High quality organic category_23 item 2 available in our store,good,approved,,,,
458,23,Premium Category_23 Item 2,10.91,123,pack,SKU-000458,512046187237,High quality premium category_23 item 2 available in our store,good,approved,,,,
459,23,Category_23 Item 2 - Family Size,9.08,50,bag,SKU-000459,4601367303719,High quality category_23 item 2 - family size available in our store,good,approved,,,,
460,23,Category_23 Item 2 - Single Serve,15.22,85,pack,SKU-000460,8376452088142,High quality category_23 item 2 - single serve available in our store,neutral,approved,,,,
461,23,Organic Category_23 Item 3,8.31,34,oz,SKU-000461,7435031365027,High quality organic category_23 item 3 available in our store,poor,approved,,,,
462,23,Premium Category_23 Item 3,5.56,101,oz,SKU-000462,4916300979259,High quality premium category_23 item 3 available in our store,neutral,approved,,,,
463,23,Category_23 Item 3 - Family Size,15.9,62,oz,SKU-000463,1327195005283,High quality category_23 item 3 - family size available in our store,neutral,approved,,,,
464,23,Category_23 Item 3 - Single Serve,6.88,29,box,SKU-000464,1273585730658,High quality category_23 item 3 - single serve available in our store,poor,approved,,,,
465,24,Category_24 Item 1,11.22,140,lb,SKU-000465,2407784873925,High quality category_24 item 1 available in our store,good,approved,,,,
466,24,Category_24 Item 2,11.62,112,pack,SKU-000466,8557498218278,High quality category_24 item 2 available in our store,neutral,approved,,,,
467,24,Category_24 Item 3,13.27,104,bottle,SKU-000467,4485708620952,High quality category_24 item 3 available in our store,neutral,approved,,,,
468,24,Category_24 Item 4,4.62,39,bottle,SKU-000468,9351863878291,High quality category_24 item 4 available in our store,good,approved,,,,
469,24,Category_24 Item 5,7.73,122,box,SKU-000469,4565118102207,High quality category_24 item 5 available in our store,neutral,approved,,,,
470,24,Category_24 Item 6,14.8,0,box,SKU-000470,3173109678993,High quality category_24 item 6 available in our store,poor,approved,,,,
471,24,Organic Category_24 Item 1,19.43,21,lb,SKU-000471,4053910371704,High quality organic category_24 item 1 available in our store,neutral,approved,,,,
472,24,Premium Category_24 Item 1,10.03,11,box,SKU-000472,5865094801415,High quality premium category_24 item 1 available in our store,neutral,approved,,,,
473,24,Category_24 Item 1 - Family Size,14.16,0,lb,SKU-000473,3811386338390,High quality category_24 item 1 - family size available in our store,good,approved,,,,
474,24,Category_24 Item 1 - Single Serve,8.65,132,box,SKU-000474,2886195761227,High quality category_24 item 1 - single serve available in our store,neutral,approved,,,,
475,24,Organic Category_24 Item 2,11.01,150,bottle,SKU-000475,8685289755852,High quality organic category_24 item 2 available in our store,good,approved,,,,
476,24,Premium Category_24 Item 2,1.72,106,lb,SKU-000476,5665939836844,High quality premium category_24 item 2 available in our store,poor,approved,,,,
477,24,Category_24 Item 2 - Family Size,5.35,116,pack,SKU-000477,5776004908240,High quality category_24 item 2 - family size available in our store,good,approved,,,,
478,24,Category_24 Item 2 - Single Serve,8.13,112,bottle,SKU-000478,433504888995,High quality category_24 item 2 - single serve available in our store,good,approved,,,,
479,24,Organic Category_24 Item 3,9.26,29,lb,SKU-000479,2107522459335,High quality organic category_24 item 3 available in our store,neutral,approved,,,,
480,24,Premium Category_24 Item 3,14.48,62,box,SKU-000480,4419693157278,High quality premium category_24 item 3 available in our store,good,approved,,,,
481,24,Category_24 Item 3 - Family Size,20.38,59,pack,SKU-000481,9194096105563,High quality category_24 item 3 - family size available in our store,good,approved,,,,
482,24,Category_24 Item 3 - Single Serve,10.6,0,bag,SKU-000482,6139060480584,High quality category_24 item 3 - single serve available in our store,neutral,approved,,,,
483,25,Category_25 Item 1,7.73,0,bag,SKU-000483,9258320679982,High quality category_25 item 1 available in our store,good,approved,,,,
484,25,Category_25 Item 2,5.17,16,box,SKU-000484,1364622517902,High quality category_25 item 2 available in our store,poor,approved,,,,
485,25,Category_25 Item 3,3.79,83,each,SKU-000485,8641686227835,High quality category_25 item 3 available in our store,good,approved,,,,
486,25,Category_25 Item 4,13.93,135,bottle,SKU-000486,7693898331467,High quality category_25 item 4 available in our store,good,approved,,,,
487,25,Category_25 Item 5,6.88,29,oz,SKU-000487,5911665535590,High quality category_25 item 5 available in our store,good,approved,,,,
488,25,Category_25 Item 6,3.58,76,box,SKU-000488,425979270337,High quality category_25 item 6 available in our store,neutral,approved,,,,
489,25,Category_25 Item 7,5.69,61,oz,SKU-000489,5211039240519,High quality category_25 item 7 available in our store,good,approved,,,,
490,25,Organic Category_25 Item 1,4.46,35,box,SKU-000490,4770538338840,High quality organic category_25 item 1 available in our store,good,approved,,,,
491,25,Premium Category_25 Item 1,17.01,44,box,SKU-000491,8792069804201,High quality premium category_25 item 1 available in our store,good,approved,,,,
492,25,Category_25 Item 1 - Family Size,7.93,13,pack,SKU-000492,4394070164516,High quality category_25 item 1 - family size available in our store,good,approved,,,,
493,25,Category_25 Item 1 - Single Serve,3.04,98,box,SKU-000493,463681579812,High quality category_25 item 1 - single serve available in our store,good,approved,,,,
494,25,Organic Category_25 Item 2,16.32,113,bag,SKU-000494,2387800384577,High quality organic category_25 item 2 available in our store,neutral,approved,,,,
495,25,Premium Category_25 Item 2,17.22,8,oz,SKU-000495,6205554384048,High quality premium category_25 item 2 available in our store,good,approved,,,,
496,25,Category_25 Item 2 - Family Size,24.08,126,box,SKU-000496,6084325621687,High quality category_25 item 2 - family size available in our store,neutral,approved,,,,
497,25,Category_25 Item 2 - Single Serve,5.01,139,pack,SKU-000497,9363926495789,High quality category_25 item 2 - single serve available in our store,neutral,approved,,,,
498,25,Organic Category_25 Item 3,20.44,112,box,SKU-000498,2329832482623,High quality organic category_25 item 3 available in our store,good,approved,,,,
499,25,Premium Category_25 Item 3,19.15,63,oz,SKU-000499,9251881252052,High quality premium category_25 item 3 available in our store,good,approved,,,,
500,25,Category_25 Item 3 - Family Size,10.38,22,bag,SKU-000500,6647423122090,High quality category_25 item 3 - family size available in our store,good,approved,,,,
501,25,Category_25 Item 3 - Single Serve,13.17,53,pack,SKU-000501,9499939330516,High quality category_25 item 3 - single serve available in our store,neutral,approved,,,,
502,26,Category_26 Item 1,3.48,35,pack,SKU-000502,7289752677224,High quality category_26 item 1 available in our store,good,approved,,,,
503,26,Category_26 Item 2,1.88,89,box,SKU-000503,3306046333124,High quality category_26 item 2 available in our store,neutral,approved,,,,
504,26,Category_26 Item 3,5.84,74,oz,SKU-000504,7975736609656,High quality category_26 item 3 available in our store,poor,approved,,,,
505,26,Category_26 Item 4,8.71,24,each,SKU-000505,6999880817706,High quality category_26 item 4 available in our store,neutral,approved,,,,
506,26,Category_26 Item 5,14.77,70,pack,SKU-000506,3886086803479,High quality category_26 item 5 available in our store,neutral,approved,,,,
507,26,Category_26 Item 6,2.98,37,bottle,SKU-000507,6447264908279,High quality category_26 item 6 available in our store,good,approved,,,,
508,26,Category_26 Item 7,13.64,100,bag,SKU-000508,7181298266576,High quality category_26 item 7 available in our store,neutral,approved,,,,
509,26,Category_26 Item 8,10.41,96,bag,SKU-000509,279371452118,High quality category_26 item 8 available in our store,neutral,approved,,,,
510,26,Category_26 Item 9,12.52,103,box,SKU-000510,1751868926863,High quality category_26 item 9 available in our store,neutral,approved,,,,
511,26,Category_26 Item 10,14.15,116,bag,SKU-000511,259222206442,High quality category_26 item 10 available in our store,good,approved,,,,
512,26,Organic Category_26 Item 1,20.66,117,bottle,SKU-000512,7421230940776,High quality organic category_26 item 1 available in our store,good,approved,,,,
513,26,Premium Category_26 Item 1,2.95,55,bag,SKU-000513,7809733977671,High quality premium category_26 item 1 available in our store,good,approved,,,,
514,26,Category_26 Item 1 - Family Size,9.91,140,box,SKU-000514,1990384983022,High quality category_26 item 1 - family size available in our store,poor,approved,,,,
515,26,Category_26 Item 1 - Single Serve,12.81,12,lb,SKU-000515,2050209945105,High quality category_26 item 1 - single serve available in our store,neutral,approved,,,,
516,26,Organic Category_26 Item 2,10.05,40,bag,SKU-000516,1622499982798,High quality organic category_26 item 2 available in our store,poor,approved,,,,
517,26,Premium Category_26 Item 2,13.31,33,bottle,SKU-000517,5014556168140,High quality premium category_26 item 2 available in our store,poor,approved,,,,
518,26,Category_26 Item 2 - Family Size,22.13,92,oz,SKU-000518,7214586833904,High quality category_26 item 2 - family size available in our store,neutral,approved,,,,
519,26,Category_26 Item 2 - Single Serve,10.72,13,bag,SKU-000519,1981794695483,High quality category_26 item 2 - single serve available in our store,neutral,approved,,,,
520,26,Organic Category_26 Item 3,17.95,23,bottle,SKU-000520,9952997877299,High quality organic category_26 item 3 available in our store,good,approved,,,,
521,26,Premium Category_26 Item 3,3.36,132,bottle,SKU-000521,3430107139667,High quality premium category_26 item 3 available in our store,good,approved,,,,
522,26,Category_26 Item 3 - Family Size,9.73,108,bottle,SKU-000522,558303441445,High quality category_26 item 3 - family size available in our store,good,approved,,,,
523,26,Category_26 Item 3 - Single Serve,6.74,26,lb,SKU-000523,8850155699022,High quality category_26 item 3 - single serve available in our store,poor,approved,,,,
524,27,Category_27 Item 1,6.73,34,bottle,SKU-000524,3557702727850,High quality category_27 item 1 available in our store,good,approved,,,,
525,27,Category_27 Item 2,8.95,2,box,SKU-000525,7608495880393,High quality category_27 item 2 available in our store,good,approved,,,,
526,27,Category_27 Item 3,11.83,38,bag,SKU-000526,5512405682996,High quality category_27 item 3 available in our store,good,approved,,,,
527,27,Category_27 Item 4,4.25,25,each,SKU-000527,6291450461730,High quality category_27 item 4 available in our store,neutral,approved,,,,
528,27,Category_27 Item 5,6.75,109,oz,SKU-000528,5743842150315,High quality category_27 item 5 available in our store,good,approved,,,,
529,27,Category_27 Item 6,10.66,63,box,SKU-000529,7807823578456,High quality category_27 item 6 available in our store,neutral,approved,,,,
530,27,Organic Category_27 Item 1,9.29,6,pack,SKU-000530,2182307681040,High quality organic category_27 item 1 available in our store,poor,approved,,,,
531,27,Premium Category_27 Item 1,6.37,48,bottle,SKU-000531,915701840940,High quality premium category_27 item 1 available in our store,neutral,approved,,,,
532,27,Category_27 Item 1 - Family Size,26.2,61,bag,SKU-000532,3533448571421,High quality category_27 item 1 - family size available in our store,good,approved,,,,
533,27,Category_27 Item 1 - Single Serve,10.56,18,box,SKU-000533,2410988138585,High quality category_27 item 1 - single serve available in our store,good,approved,,,,
534,27,Organic Category_27 Item 2,8.9,99,pack,SKU-000534,5424932149586,High quality organic category_27 item 2 available in our store,good,approved,,,,
535,27,Premium Category_27 Item 2,11.97,120,pack,SKU-000535,7020701601668,High quality premium category_27 item 2 available in our store,neutral,approved,,,,
536,27,Category_27 Item 2 - Family Size,1.98,15,pack,SKU-000536,2997954538179,High quality category_27 item 2 - family size available in our store,good,approved,,,,
537,27,Category_27 Item 2 - Single Serve,11.68,106,bag,SKU-000537,9217174773321,High quality category_27 item 2 - single serve available in our store,good,approved,,,,
538,27,Organic Category_27 Item 3,14.19,71,lb,SKU-000538,9456255770174,High quality organic category_27 item 3 available in our store,neutral,approved,,,,
539,27,Premium Category_27 Item 3,6.8,137,oz,SKU-000539,1577245992814,High quality premium category_27 item 3 available in our store,neutral,approved,,,,
540,27,Category_27 Item 3 - Family Size,26.7,16,oz,SKU-000540,6158148769632,High quality category_27 item 3 - family size available in our store,neutral,approved,,,,
541,27,Category_27 Item 3 - Single Serve,13.69,14,each,SKU-000541,9382761539663,High quality category_27 item 3 - single serve available in our store,good,approved,,,,
542,28,Category_28 Item 1,10.17,14,oz,SKU-000542,9583219719976,High quality category_28 item 1 available in our store,neutral,approved,,,,
543,28,Category_28 Item 2,3.62,3,bottle,SKU-000543,5817246191967,High quality category_28 item 2 available in our store,good,approved,,,,
544,28,Category_28 Item 3,8.44,88,box,SKU-000544,5701329022784,High quality category_28 item 3 available in our store,neutral,approved,,,,
545,28,Category_28 Item 4,4.88,95,each,SKU-000545,4699733549465,High quality category_28 item 4 available in our store,poor,approved,,,,
546,28,Category_28 Item 5,11.98,30,pack,SKU-000546,5190986240585,High quality category_28 item 5 available in our store,good,approved,,,,
547,28,Category_28 Item 6,7.43,134,lb,SKU-000547,85140369651,High quality category_28 item 6 available in our store,poor,approved,,,,
548,28,Category_28 Item 7,10.4,127,bag,SKU-000548,6666832723865,High quality category_28 item 7 available in our store,good,approved,,,,
549,28,Category_28 Item 8,13.88,42,oz,SKU-000549,5624220102761,High quality category_28 item 8 available in our store,neutral,approved,,,,
550,28,Category_28 Item 9,14.4,29,each,SKU-000550,2126796927869,High quality category_28 item 9 available in our store,good,approved,,,,
551,28,Category_28 Item 10,13.87,0,each,SKU-000551,8765326909735,High quality category_28 item 10 available in our store,good,approved,,,,
552,28,Category_28 Item 11,14.79,0,pack,SKU-000552,8468950097518,High quality category_28 item 11 available in our store,neutral,approved,,,,
553,28,Organic Category_28 Item 1,18.64,57,oz,SKU-000553,9712847818915,High quality organic category_28 item 1 available in our store,poor,approved,,,,
554,28,Premium Category_28 Item 1,9.82,146,oz,SKU-000554,3718949058071,High quality premium category_28 item 1 available in our store,neutral,approved,,,,
555,28,Category_28 Item 1 - Family Size,2.95,132,lb,SKU-000555,7879565442098,High quality category_28 item 1 - family size available in our store,good,approved,,,,
556,28,Category_28 Item 1 - Single Serve,7.97,72,pack,SKU-000556,4940792904901,High quality category_28 item 1 - single serve available in our store,good,approved,,,,
557,28,Organic Category_28 Item 2,11.19,51,oz,SKU-000557,4712814429446,High quality organic category_28 item 2 available in our store,good,approved,,,,
558,28,Premium Category_28 Item 2,15.27,126,pack,SKU-000558,4019292752432,High quality premium category_28 item 2 available in our store,neutral,approved,,,,
559,28,Category_28 Item 2 - Family Size,18.9,38,lb,SKU-000559,7280512927665,High quality category_28 item 2 - family size available in our store,good,approved,,,,
560,28,Category_28 Item 2 - Single Serve,9.11,0,oz,SKU-000560,3723950410275,High quality category_28 item 2 - single serve available in our store,neutral,approved,,,,
561,28,Organic Category_28 Item 3,22.46,26,each,SKU-000561,6747836674282,High quality organic category_28 item 3 available in our store,good,approved,,,,
562,28,Premium Category_28 Item 3,10.35,36,bottle,SKU-000562,6047658018562,High quality premium category_28 item 3 available in our store,good,approved,,,,
563,28,Category_28 Item 3 - Family Size,9.33,105,bottle,SKU-000563,9454414967397,High quality category_28 item 3 - family size available in our store,good,approved,,,,
564,28,Category_28 Item 3 - Single Serve,12.21,148,lb,SKU-000564,3852580010613,High quality category_28 item 3 - single serve available in our store,neutral,approved,,,,
565,29,Category_29 Item 1,2.11,145,lb,SKU-000565,8175344300917,High quality category_29 item 1 available in our store,poor,approved,,,,
566,29,Category_29 Item 2,4.54,66,pack,SKU-000566,939111926926,High quality category_29 item 2 available in our store,neutral,approved,,,,
567,29,Category_29 Item 3,11.5,83,oz,SKU-000567,1244717465427,High quality category_29 item 3 available in our store,good,approved,,,,
568,29,Category_29 Item 4,15.14,34,pack,SKU-000568,1406650442716,High quality category_29 item 4 available in our store,good,approved,,,,
569,29,Category_29 Item 5,2.57,115,bag,SKU-000569,7396271286391,High quality category_29 item 5 available in our store,good,approved,,,,
570,29,Category_29 Item 6,6.36,53,bag,SKU-000570,1741011947074,High quality category_29 item 6 available in our store,good,approved,,,,
571,29,Category_29 Item 7,2.79,40,pack,SKU-000571,2006425690879,High quality category_29 item 7 available in our store,neutral,approved,,,,
